AGS,Ort,KreisId,KreisName,Gewinner_Partei,Gewinner_Name,Gewinner_c,Partei_1,Partei_1_k,Partei_1_c,Partei_1_a,Partei_2,Partei_2_k,Partei_2_c,Partei_2_a,Partei_3,Partei_3_k,Partei_3_c,Partei_3_a,fließtext_rest
14524050,Dennheritz,165,Zwickau,AfD,"Moosdorf, Matthias",#009ee0,AfD,"Moosdorf, Matthias",#009ee0,25.3,SPD,"Schubert, Gundula",#e3000f,23.7,LINKE,"Zimmermann, Sabine",#b5152b,12.5," +++ Zimmermann, Sabine (DIE LINKE), 12.5% +++ Körber, Carsten (CDU), 12.3% +++ Tippelt, Nico (FDP), 11.4% +++ Drechsel, Christiane (FREIE WÄHLER), 6.4% +++ Micklisch, Daniel (ÖDP), 5.4% +++ Wetzel, Wolfgang (GRÜNE), 3.0% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.0%"
14524060,Fraureuth,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,23.8,AfD,"Moosdorf, Matthias",#009ee0,13.7,LINKE,"Zimmermann, Sabine",#b5152b,12.9," +++ Zimmermann, Sabine (DIE LINKE), 12.9% +++ Körber, Carsten (CDU), 12.5% +++ Tippelt, Nico (FDP), 10.7% +++ Drechsel, Christiane (FREIE WÄHLER), 7.8% +++ Micklisch, Daniel (ÖDP), 7.3% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 4.5% +++ Wetzel, Wolfgang (GRÜNE), 4.0%"
14524080,"Glauchau, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.1,FDP,"Tippelt, Nico",#fccc00,13.4,LINKE,"Zimmermann, Sabine",#b5152b,12.5," +++ Zimmermann, Sabine (DIE LINKE), 12.5% +++ Körber, Carsten (CDU), 12.4% +++ Moosdorf, Matthias (AfD), 12.0% +++ Drechsel, Christiane (FREIE WÄHLER), 6.5% +++ Micklisch, Daniel (ÖDP), 5.0% +++ Wetzel, Wolfgang (GRÜNE), 4.7% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 4.6%"
14524090,"Hartenstein, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.0,LINKE,"Zimmermann, Sabine",#b5152b,12.8,CDU,"Körber, Carsten",#32302e,12.6," +++ Körber, Carsten (CDU), 12.6% +++ Tippelt, Nico (FDP), 12.4% +++ Moosdorf, Matthias (AfD), 12.0% +++ Drechsel, Christiane (FREIE WÄHLER), 9.5% +++ Micklisch, Daniel (ÖDP), 7.0% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 5.4% +++ Wetzel, Wolfgang (GRÜNE), 3.1%"
14524100,Hartmannsdorf b. Kirchberg,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.3,LINKE,"Zimmermann, Sabine",#b5152b,12.3,FDP,"Tippelt, Nico",#fccc00,12.3," +++ Tippelt, Nico (FDP), 12.3% +++ Körber, Carsten (CDU), 12.1% +++ Drechsel, Christiane (FREIE WÄHLER), 10.4% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 7.6% +++ Moosdorf, Matthias (AfD), 6.5% +++ Micklisch, Daniel (ÖDP), 4.8% +++ Wetzel, Wolfgang (GRÜNE), 2.9%"
14524110,Hirschfeld,165,Zwickau,AfD,"Moosdorf, Matthias",#009ee0,AfD,"Moosdorf, Matthias",#009ee0,33.4,SPD,"Schubert, Gundula",#e3000f,24.8,FDP,"Tippelt, Nico",#fccc00,12.9," +++ Tippelt, Nico (FDP), 12.9% +++ Körber, Carsten (CDU), 12.7% +++ Zimmermann, Sabine (DIE LINKE), 12.3% +++ Wetzel, Wolfgang (GRÜNE), 3.4% +++ Drechsel, Christiane (FREIE WÄHLER), 0.5% +++ Micklisch, Daniel (ÖDP), 0.0% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.0%"
14524130,"Kirchberg, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.6,AfD,"Moosdorf, Matthias",#009ee0,17.9,CDU,"Körber, Carsten",#32302e,12.7," +++ Körber, Carsten (CDU), 12.7% +++ Zimmermann, Sabine (DIE LINKE), 12.7% +++ Tippelt, Nico (FDP), 11.7% +++ Drechsel, Christiane (FREIE WÄHLER), 7.2% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 4.2% +++ Micklisch, Daniel (ÖDP), 4.0% +++ Wetzel, Wolfgang (GRÜNE), 2.9%"
14524140,Langenbernsdorf,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.9,FREIE WÄHLER,"Drechsel, Christiane",#f39401,15.6,AfD,"Moosdorf, Matthias",#009ee0,15.5," +++ Moosdorf, Matthias (AfD), 15.5% +++ Tippelt, Nico (FDP), 12.8% +++ Körber, Carsten (CDU), 12.5% +++ Zimmermann, Sabine (DIE LINKE), 12.3% +++ Wetzel, Wolfgang (GRÜNE), 4.8% +++ Micklisch, Daniel (ÖDP), 1.5% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.0%"
14524150,Langenweißbach,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.2,AfD,"Moosdorf, Matthias",#009ee0,16.5,CDU,"Körber, Carsten",#32302e,12.5," +++ Körber, Carsten (CDU), 12.5% +++ Zimmermann, Sabine (DIE LINKE), 12.5% +++ Tippelt, Nico (FDP), 11.9% +++ Drechsel, Christiane (FREIE WÄHLER), 7.7% +++ Micklisch, Daniel (ÖDP), 5.9% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 4.4% +++ Wetzel, Wolfgang (GRÜNE), 3.4%"
14524170,Lichtentanne,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.1,FDP,"Tippelt, Nico",#fccc00,13.8,LINKE,"Zimmermann, Sabine",#b5152b,12.6," +++ Zimmermann, Sabine (DIE LINKE), 12.6% +++ Moosdorf, Matthias (AfD), 12.3% +++ Körber, Carsten (CDU), 12.3% +++ Drechsel, Christiane (FREIE WÄHLER), 10.5% +++ Micklisch, Daniel (ÖDP), 6.6% +++ Wetzel, Wolfgang (GRÜNE), 3.8% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 2.6%"
14524190,"Meerane, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.7,FDP,"Tippelt, Nico",#fccc00,19.4,CDU,"Körber, Carsten",#32302e,12.7," +++ Körber, Carsten (CDU), 12.7% +++ Zimmermann, Sabine (DIE LINKE), 12.4% +++ Moosdorf, Matthias (AfD), 11.4% +++ Micklisch, Daniel (ÖDP), 5.5% +++ Drechsel, Christiane (FREIE WÄHLER), 5.2% +++ Wetzel, Wolfgang (GRÜNE), 3.5% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 3.1%"
14524200,Mülsen,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.2,FDP,"Tippelt, Nico",#fccc00,14.4,AfD,"Moosdorf, Matthias",#009ee0,13.6," +++ Moosdorf, Matthias (AfD), 13.6% +++ Zimmermann, Sabine (DIE LINKE), 12.6% +++ Körber, Carsten (CDU), 12.4% +++ Drechsel, Christiane (FREIE WÄHLER), 10.4% +++ Micklisch, Daniel (ÖDP), 5.1% +++ Wetzel, Wolfgang (GRÜNE), 3.8% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 2.6%"
14524210,Neukirchen/Pleiße,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.8,AfD,"Moosdorf, Matthias",#009ee0,16.3,CDU,"Körber, Carsten",#32302e,12.6," +++ Körber, Carsten (CDU), 12.6% +++ Zimmermann, Sabine (DIE LINKE), 12.6% +++ Tippelt, Nico (FDP), 12.2% +++ Drechsel, Christiane (FREIE WÄHLER), 10.2% +++ Micklisch, Daniel (ÖDP), 7.1% +++ Wetzel, Wolfgang (GRÜNE), 3.6% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.5%"
14524240,Oberwiera,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,23.9,AfD,"Moosdorf, Matthias",#009ee0,18.7,FDP,"Tippelt, Nico",#fccc00,15.6," +++ Tippelt, Nico (FDP), 15.6% +++ Zimmermann, Sabine (DIE LINKE), 12.8% +++ Körber, Carsten (CDU), 12.3% +++ Drechsel, Christiane (FREIE WÄHLER), 9.5% +++ Wetzel, Wolfgang (GRÜNE), 5.0% +++ Micklisch, Daniel (ÖDP), 2.1% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.0%"
14524250,Reinsdorf,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.5,FDP,"Tippelt, Nico",#fccc00,13.3,CDU,"Körber, Carsten",#32302e,12.5," +++ Körber, Carsten (CDU), 12.5% +++ Zimmermann, Sabine (DIE LINKE), 12.4% +++ Moosdorf, Matthias (AfD), 11.4% +++ Drechsel, Christiane (FREIE WÄHLER), 11.4% +++ Micklisch, Daniel (ÖDP), 5.0% +++ Wetzel, Wolfgang (GRÜNE), 4.3% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 2.3%"
14524260,Remse,165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.6,AfD,"Moosdorf, Matthias",#009ee0,22.4,FDP,"Tippelt, Nico",#fccc00,13.4," +++ Tippelt, Nico (FDP), 13.4% +++ Körber, Carsten (CDU), 12.6% +++ Zimmermann, Sabine (DIE LINKE), 12.2% +++ Drechsel, Christiane (FREIE WÄHLER), 9.9% +++ Wetzel, Wolfgang (GRÜNE), 4.7% +++ Micklisch, Daniel (ÖDP), 0.0% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.0%"
14524270,Schönberg,165,Zwickau,AfD,"Moosdorf, Matthias",#009ee0,AfD,"Moosdorf, Matthias",#009ee0,38.9,SPD,"Schubert, Gundula",#e3000f,19.1,CDU,"Körber, Carsten",#32302e,12.4," +++ Körber, Carsten (CDU), 12.4% +++ Tippelt, Nico (FDP), 10.4% +++ Zimmermann, Sabine (DIE LINKE), 9.9% +++ Drechsel, Christiane (FREIE WÄHLER), 7.6% +++ Wetzel, Wolfgang (GRÜNE), 1.6% +++ Micklisch, Daniel (ÖDP), 0.0% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.0%"
14524290,"Waldenburg, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,22.7,AfD,"Moosdorf, Matthias",#009ee0,14.8,CDU,"Körber, Carsten",#32302e,12.6," +++ Körber, Carsten (CDU), 12.6% +++ Tippelt, Nico (FDP), 12.4% +++ Zimmermann, Sabine (DIE LINKE), 11.9% +++ Drechsel, Christiane (FREIE WÄHLER), 7.4% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 5.7% +++ Wetzel, Wolfgang (GRÜNE), 5.4% +++ Micklisch, Daniel (ÖDP), 5.0%"
14524300,"Werdau, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.1,LINKE,"Zimmermann, Sabine",#b5152b,12.6,CDU,"Körber, Carsten",#32302e,12.4," +++ Körber, Carsten (CDU), 12.4% +++ Tippelt, Nico (FDP), 12.3% +++ Moosdorf, Matthias (AfD), 11.7% +++ Drechsel, Christiane (FREIE WÄHLER), 8.9% +++ Micklisch, Daniel (ÖDP), 7.2% +++ Wetzel, Wolfgang (GRÜNE), 4.0% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 3.9%"
14524310,"Wildenfels, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.3,AfD,"Moosdorf, Matthias",#009ee0,16.1,FDP,"Tippelt, Nico",#fccc00,13.2," +++ Tippelt, Nico (FDP), 13.2% +++ Körber, Carsten (CDU), 12.4% +++ Zimmermann, Sabine (DIE LINKE), 12.4% +++ Drechsel, Christiane (FREIE WÄHLER), 7.9% +++ Micklisch, Daniel (ÖDP), 5.3% +++ Wetzel, Wolfgang (GRÜNE), 4.2% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 2.0%"
14524320,"Wilkau-Haßlau, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,25.2,FDP,"Tippelt, Nico",#fccc00,12.9,CDU,"Körber, Carsten",#32302e,12.4," +++ Körber, Carsten (CDU), 12.4% +++ Zimmermann, Sabine (DIE LINKE), 12.4% +++ Moosdorf, Matthias (AfD), 12.3% +++ Drechsel, Christiane (FREIE WÄHLER), 11.6% +++ Micklisch, Daniel (ÖDP), 5.4% +++ Wetzel, Wolfgang (GRÜNE), 4.1% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 0.6%"
14524330,"Zwickau, Stadt",165,Zwickau,SPD,"Schubert, Gundula",#e3000f,SPD,"Schubert, Gundula",#e3000f,24.8,AfD,"Moosdorf, Matthias",#009ee0,13.0,CDU,"Körber, Carsten",#32302e,12.6," +++ Körber, Carsten (CDU), 12.6% +++ Tippelt, Nico (FDP), 12.6% +++ Zimmermann, Sabine (DIE LINKE), 12.5% +++ Drechsel, Christiane (FREIE WÄHLER), 8.4% +++ Micklisch, Daniel (ÖDP), 6.6% +++ Wetzel, Wolfgang (GRÜNE), 4.8% +++ Heinritz-Bechtel, Dr. Christoph (dieBasis), 3.1%"
14523010,"Adorf/Vogtl., Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.5,AfD,"Weiser, Mathias",#009ee0,24.7,CDU,"Magwas, Yvonne",#32302e,12.4," +++ Magwas, Yvonne (CDU), 12.4% +++ Höfer, Johannes (DIE LINKE), 12.3% +++ Eichhorn, Dietmar (ÖDP), 10.7% +++ Falcke, Mario (dieBasis), 6.6% +++ Ludwig, André (FDP), 4.8% +++ Horlbeck, Olaf (GRÜNE), 2.9% +++ Sieghart, Udo (III. Weg), 0.2%"
14523020,"Auerbach/Vogtl., Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.1,AfD,"Weiser, Mathias",#009ee0,24.9,CDU,"Magwas, Yvonne",#32302e,12.6," +++ Magwas, Yvonne (CDU), 12.6% +++ Höfer, Johannes (DIE LINKE), 12.4% +++ Eichhorn, Dietmar (ÖDP), 9.9% +++ Falcke, Mario (dieBasis), 7.0% +++ Ludwig, André (FDP), 4.8% +++ Horlbeck, Olaf (GRÜNE), 3.1% +++ Sieghart, Udo (III. Weg), 0.4%"
14523030,Bad Brambach,166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,24.9,AfD,"Weiser, Mathias",#009ee0,23.8,LINKE,"Höfer, Johannes",#b5152b,12.9," +++ Höfer, Johannes (DIE LINKE), 12.9% +++ Magwas, Yvonne (CDU), 12.4% +++ Eichhorn, Dietmar (ÖDP), 7.3% +++ Falcke, Mario (dieBasis), 6.6% +++ Ludwig, André (FDP), 4.3% +++ Horlbeck, Olaf (GRÜNE), 3.1% +++ Sieghart, Udo (III. Weg), 2.8%"
14523040,"Bad Elster, Stadt",166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,24.8,SPD,"Burmeister, Kay",#e3000f,24.8,ÖDP,"Eichhorn, Dietmar",#b5152b,12.6," +++ Eichhorn, Dietmar (ÖDP), 12.6% +++ Magwas, Yvonne (CDU), 12.5% +++ Höfer, Johannes (DIE LINKE), 12.5% +++ Ludwig, André (FDP), 5.0% +++ Falcke, Mario (dieBasis), 4.0% +++ Horlbeck, Olaf (GRÜNE), 3.8% +++ Sieghart, Udo (III. Weg), 0.0%"
14523050,Bergen,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,24.8,SPD,"Burmeister, Kay",#e3000f,24.4,ÖDP,"Eichhorn, Dietmar",#b5152b,19.9," +++ Eichhorn, Dietmar (ÖDP), 19.9% +++ Magwas, Yvonne (CDU), 12.1% +++ Höfer, Johannes (DIE LINKE), 11.9% +++ Ludwig, André (FDP), 4.5% +++ Horlbeck, Olaf (GRÜNE), 2.3% +++ Falcke, Mario (dieBasis), 0.0% +++ Sieghart, Udo (III. Weg), 0.0%"
14523060,Bösenbrunn,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,24.8,SPD,"Burmeister, Kay",#e3000f,24.2,LINKE,"Höfer, Johannes",#b5152b,12.3," +++ Höfer, Johannes (DIE LINKE), 12.3% +++ Magwas, Yvonne (CDU), 12.2% +++ Eichhorn, Dietmar (ÖDP), 10.3% +++ Falcke, Mario (dieBasis), 5.2% +++ Ludwig, André (FDP), 4.3% +++ Horlbeck, Olaf (GRÜNE), 3.4% +++ Sieghart, Udo (III. Weg), 3.3%"
14523080,Eichigt,166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,26.0,AfD,"Weiser, Mathias",#009ee0,24.7,CDU,"Magwas, Yvonne",#32302e,12.5," +++ Magwas, Yvonne (CDU), 12.5% +++ Höfer, Johannes (DIE LINKE), 12.2% +++ Falcke, Mario (dieBasis), 7.7% +++ Eichhorn, Dietmar (ÖDP), 6.5% +++ Ludwig, André (FDP), 4.7% +++ Horlbeck, Olaf (GRÜNE), 3.0% +++ Sieghart, Udo (III. Weg), 2.8%"
14523090,Ellefeld,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,25.2,SPD,"Burmeister, Kay",#e3000f,25.1,LINKE,"Höfer, Johannes",#b5152b,12.3," +++ Höfer, Johannes (DIE LINKE), 12.3% +++ Magwas, Yvonne (CDU), 12.2% +++ Eichhorn, Dietmar (ÖDP), 10.4% +++ Ludwig, André (FDP), 5.6% +++ Falcke, Mario (dieBasis), 5.6% +++ Horlbeck, Olaf (GRÜNE), 3.6% +++ Sieghart, Udo (III. Weg), 0.0%"
14523100,"Elsterberg, Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.1,AfD,"Weiser, Mathias",#009ee0,24.7,ÖDP,"Eichhorn, Dietmar",#b5152b,15.4," +++ Eichhorn, Dietmar (ÖDP), 15.4% +++ Magwas, Yvonne (CDU), 12.5% +++ Höfer, Johannes (DIE LINKE), 12.3% +++ Ludwig, André (FDP), 5.8% +++ Horlbeck, Olaf (GRÜNE), 4.1% +++ Falcke, Mario (dieBasis), 0.0% +++ Sieghart, Udo (III. Weg), 0.0%"
14523120,"Falkenstein/Vogtl., Stadt",166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,24.9,SPD,"Burmeister, Kay",#e3000f,24.8,CDU,"Magwas, Yvonne",#32302e,12.9," +++ Magwas, Yvonne (CDU), 12.9% +++ Höfer, Johannes (DIE LINKE), 12.5% +++ Eichhorn, Dietmar (ÖDP), 9.9% +++ Ludwig, André (FDP), 5.5% +++ Falcke, Mario (dieBasis), 4.6% +++ Horlbeck, Olaf (GRÜNE), 2.9% +++ Sieghart, Udo (III. Weg), 1.4%"
14523130,Grünbach,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,25.4,SPD,"Burmeister, Kay",#e3000f,24.2,LINKE,"Höfer, Johannes",#b5152b,12.2," +++ Höfer, Johannes (DIE LINKE), 12.2% +++ Magwas, Yvonne (CDU), 11.9% +++ Falcke, Mario (dieBasis), 9.6% +++ Eichhorn, Dietmar (ÖDP), 9.3% +++ Ludwig, André (FDP), 4.4% +++ Horlbeck, Olaf (GRÜNE), 2.7% +++ Sieghart, Udo (III. Weg), 0.2%"
14523150,Heinsdorfergrund,166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,24.8,AfD,"Weiser, Mathias",#009ee0,24.7,ÖDP,"Eichhorn, Dietmar",#b5152b,16.1," +++ Eichhorn, Dietmar (ÖDP), 16.1% +++ Höfer, Johannes (DIE LINKE), 12.8% +++ Magwas, Yvonne (CDU), 12.3% +++ Ludwig, André (FDP), 5.9% +++ Horlbeck, Olaf (GRÜNE), 3.4% +++ Falcke, Mario (dieBasis), 0.0% +++ Sieghart, Udo (III. Weg), 0.0%"
14523160,"Klingenthal, Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.1,AfD,"Weiser, Mathias",#009ee0,25.0,ÖDP,"Eichhorn, Dietmar",#b5152b,14.0," +++ Eichhorn, Dietmar (ÖDP), 14.0% +++ Magwas, Yvonne (CDU), 12.7% +++ Höfer, Johannes (DIE LINKE), 12.4% +++ Falcke, Mario (dieBasis), 4.4% +++ Ludwig, André (FDP), 4.0% +++ Horlbeck, Olaf (GRÜNE), 2.3% +++ Sieghart, Udo (III. Weg), 0.0%"
14523170,"Lengenfeld, Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.3,AfD,"Weiser, Mathias",#009ee0,25.1,LINKE,"Höfer, Johannes",#b5152b,12.6," +++ Höfer, Johannes (DIE LINKE), 12.6% +++ Eichhorn, Dietmar (ÖDP), 12.4% +++ Magwas, Yvonne (CDU), 12.2% +++ Ludwig, André (FDP), 5.2% +++ Horlbeck, Olaf (GRÜNE), 3.3% +++ Falcke, Mario (dieBasis), 3.3% +++ Sieghart, Udo (III. Weg), 0.6%"
14523190,Limbach,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,26.1,SPD,"Burmeister, Kay",#e3000f,25.5,LINKE,"Höfer, Johannes",#b5152b,12.5," +++ Höfer, Johannes (DIE LINKE), 12.5% +++ Magwas, Yvonne (CDU), 12.2% +++ Eichhorn, Dietmar (ÖDP), 11.3% +++ Ludwig, André (FDP), 7.8% +++ Horlbeck, Olaf (GRÜNE), 4.6% +++ Falcke, Mario (dieBasis), 0.0% +++ Sieghart, Udo (III. Weg), 0.0%"
14523200,"Markneukirchen, Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.0,AfD,"Weiser, Mathias",#009ee0,24.7,LINKE,"Höfer, Johannes",#b5152b,12.6," +++ Höfer, Johannes (DIE LINKE), 12.6% +++ Magwas, Yvonne (CDU), 12.5% +++ Eichhorn, Dietmar (ÖDP), 11.2% +++ Ludwig, André (FDP), 5.6% +++ Falcke, Mario (dieBasis), 5.0% +++ Horlbeck, Olaf (GRÜNE), 3.3% +++ Sieghart, Udo (III. Weg), 0.0%"
14523230,Mühlental,166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.1,AfD,"Weiser, Mathias",#009ee0,24.9,ÖDP,"Eichhorn, Dietmar",#b5152b,14.5," +++ Eichhorn, Dietmar (ÖDP), 14.5% +++ Magwas, Yvonne (CDU), 12.7% +++ Höfer, Johannes (DIE LINKE), 12.7% +++ Ludwig, André (FDP), 5.2% +++ Horlbeck, Olaf (GRÜNE), 2.4% +++ Falcke, Mario (dieBasis), 2.4% +++ Sieghart, Udo (III. Weg), 0.0%"
14523245,Muldenhammer,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,25.7,SPD,"Burmeister, Kay",#e3000f,24.9,LINKE,"Höfer, Johannes",#b5152b,12.7," +++ Höfer, Johannes (DIE LINKE), 12.7% +++ Magwas, Yvonne (CDU), 12.2% +++ Eichhorn, Dietmar (ÖDP), 12.1% +++ Falcke, Mario (dieBasis), 5.6% +++ Ludwig, André (FDP), 4.9% +++ Horlbeck, Olaf (GRÜNE), 1.9% +++ Sieghart, Udo (III. Weg), 0.0%"
14523260,"Netzschkau, Stadt",166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.4,AfD,"Weiser, Mathias",#009ee0,24.9,CDU,"Magwas, Yvonne",#32302e,12.3," +++ Magwas, Yvonne (CDU), 12.3% +++ Höfer, Johannes (DIE LINKE), 12.3% +++ Eichhorn, Dietmar (ÖDP), 8.2% +++ Ludwig, André (FDP), 6.3% +++ Falcke, Mario (dieBasis), 6.3% +++ Horlbeck, Olaf (GRÜNE), 3.7% +++ Sieghart, Udo (III. Weg), 0.6%"
14523270,Neuensalz,166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.1,AfD,"Weiser, Mathias",#009ee0,24.7,ÖDP,"Eichhorn, Dietmar",#b5152b,17.5," +++ Eichhorn, Dietmar (ÖDP), 17.5% +++ Magwas, Yvonne (CDU), 12.6% +++ Höfer, Johannes (DIE LINKE), 12.5% +++ Ludwig, André (FDP), 5.2% +++ Horlbeck, Olaf (GRÜNE), 2.5% +++ Falcke, Mario (dieBasis), 0.0% +++ Sieghart, Udo (III. Weg), 0.0%"
14523280,Neumark,166,Vogtlandkreis,SPD,"Burmeister, Kay",#e3000f,SPD,"Burmeister, Kay",#e3000f,25.0,AfD,"Weiser, Mathias",#009ee0,24.8,ÖDP,"Eichhorn, Dietmar",#b5152b,14.4," +++ Eichhorn, Dietmar (ÖDP), 14.4% +++ Magwas, Yvonne (CDU), 12.3% +++ Höfer, Johannes (DIE LINKE), 12.2% +++ Ludwig, André (FDP), 6.6% +++ Horlbeck, Olaf (GRÜNE), 4.0% +++ Falcke, Mario (dieBasis), 0.8% +++ Sieghart, Udo (III. Weg), 0.0%"
14523290,Neustadt/Vogtl.,166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,25.6,SPD,"Burmeister, Kay",#e3000f,25.3,CDU,"Magwas, Yvonne",#32302e,12.9," +++ Magwas, Yvonne (CDU), 12.9% +++ Höfer, Johannes (DIE LINKE), 12.6% +++ Eichhorn, Dietmar (ÖDP), 9.2% +++ Falcke, Mario (dieBasis), 7.0% +++ Ludwig, André (FDP), 4.7% +++ Horlbeck, Olaf (GRÜNE), 2.8% +++ Sieghart, Udo (III. Weg), 0.0%"
14523300,"Oelsnitz/Vogtl., Stadt",166,Vogtlandkreis,AfD,"Weiser, Mathias",#009ee0,AfD,"Weiser, Mathias",#009ee0,25.1,SPD,"Burmeister, Kay",#e3000f,25.1,ÖDP,"Eichhorn, Dietmar",#b5152b,13.0," +++ Eichhorn, Dietmar (ÖDP), 13.0% +++ Magwas, Yvonne (CDU), 12.5% +++ Höfer, Johannes (DIE LINKE), 12.5% +++ Ludwig, André (FDP), 5.7% +++ Horlbeck, Olaf (GRÜNE), 3.6% +++ Falcke, Mario (dieBasis), 2.5% +++ Sieghart, Udo (III. Weg), 0.0%"
